"date","sac_flow","san_joaquin_flow","export","delta_outflow","omr_flow_extrap","winter_lad_loss","winter_expanded_salvage","spring_lad_loss","spring_expanded_salvage","sac_trawl_wr_count","sac_trawl_sample_size","sac_trawl_sr_count","sac_trawl_sr_daily_cpue","sac_trawl_wr_daily_cpue"
2015-08-10,7640,165,841,4690,-1835,0,0,0,0,0,10,0,0,0
2015-08-11,7740,133,848,4938,-1378,0,0,0,0,NA,NA,NA,NA,NA
2015-08-12,7910,163,844,4973,-1295,0,0,0,0,0,9,0,0,0
2015-08-13,7800,152,838,4623,-1589,0,0,0,0,NA,NA,NA,NA,NA
2015-08-14,7780,141,832,5186,-1313,0,0,0,0,0,10,0,0,0
2015-08-15,7600,155,836,5066,-1175,0,0,0,0,NA,NA,NA,NA,NA
2015-08-16,7050,185,866,4722,-1399,0,0,0,0,NA,NA,NA,NA,NA
2015-08-17,6760,186,974,4227,-2272,0,0,0,0,0,10,0,0,0
2015-08-18,6620,146,936,3672,-2440,0,0,0,0,NA,NA,NA,NA,NA
2015-08-19,7020,132,1082,2990,-1830,0,0,0,0,0,10,0,0,0
2015-08-20,7300,99,1081,3954,-1836,0,0,0,0,NA,NA,NA,NA,NA
2015-08-21,7030,121,1068,4248,-2015,0,0,0,0,0,10,0,0,0
2015-08-22,7090,142,1052,4588,-1827,0,0,0,0,NA,NA,NA,NA,NA
2015-08-23,7400,177,1037,5011,-1545,0,0,0,0,NA,NA,NA,NA,NA
2015-08-24,7980,194,1018,5715,-1655,0,0,0,0,0,10,0,0,0
2015-08-25,8800,175,1437,5707,-1855,0,0,0,0,NA,NA,NA,NA,NA
2015-08-26,8620,159,1962,4781,-2103,0,0,0,0,0,10,0,0,0
2015-08-27,8920,132,2049,5039,-2560,0,0,0,0,NA,NA,NA,NA,NA
2015-08-28,8740,91,4047,3137,-4766.79058398946,0,0,0,0,0,10,0,0,0
2015-08-29,8750,96,4131,3268,-5387.54337975318,0,0,0,0,NA,NA,NA,NA,NA
2015-08-30,8770,109,4331,3095,-5498.39209328242,0,0,0,0,NA,NA,NA,NA,NA
2015-08-31,8500,163,4746,2582,-5963.95669010521,0,0,0,0,0,10,0,0,0
2015-09-01,8280,184,3681,3394,-4510,0,0,0,0,NA,NA,NA,NA,NA
2015-09-02,8230,211,2949,4144,-3730,0,0,0,0,0,10,0,0,0
2015-09-03,8490,173,2967,4406,-3630,0,0,0,0,NA,NA,NA,NA,NA
2015-09-04,8270,174,2964,4256,-3570,0,0,0,0,0,10,0,0,0
2015-09-05,8680,185,2980,4913,-2765,0,0,0,0,NA,NA,NA,NA,NA
2015-09-06,8450,203,2980,4730,-3320,0,0,0,0,NA,NA,NA,NA,NA
2015-09-07,8400,196,3002,4691,-3760,0,0,0,0,NA,NA,NA,NA,NA
2015-09-08,8200,211,2993,4260,-3530,0,0,0,0,0,10,0,0,0
2015-09-09,8010,162,2985,3974,-3510,0,0,0,0,NA,NA,NA,NA,NA
2015-09-10,7890,149,3005,3978,-3530,0,0,0,0,0,10,0,0,0
2015-09-11,7790,181,2839,4109,-3760,0,0,0,0,0,10,0,0,0
2015-09-12,7670,200,2702,4145,-3670,0,0,0,0,NA,NA,NA,NA,NA
2015-09-13,7460,232,2697,4053,-3490,0,0,0,0,NA,NA,NA,NA,NA
2015-09-14,7440,298,2686,4153,-3320,0,0,0,0,0,10,0,0,0
2015-09-15,7790,286,2616,4893,-2900,0,0,0,0,NA,NA,NA,NA,NA
2015-09-16,8330,258,2503,5488,-2610,0,0,0,0,0,10,0,0,0
2015-09-17,8200,263,2500,5315,-2590,0,0,0,0,NA,NA,NA,NA,NA
2015-09-18,7950,238,2469,4974,-3060,0,0,0,0,0,10,0,0,0
2015-09-19,7840,227,2423,4990,-2870,0,0,0,0,NA,NA,NA,NA,NA
2015-09-20,7900,226,1645,5740,-2235,0,0,0,0,NA,NA,NA,NA,NA
2015-09-21,7750,249,1271,5940,-2190,0,0,0,0,0,10,0,0,0
2015-09-22,7540,217,1282,5990,-2536.51446778125,0,0,0,0,NA,NA,NA,NA,NA
2015-09-23,8260,185,1304,5586,-1838.16757254706,0,0,0,0,0,10,0,0,0
2015-09-24,8030,190,1310,5282,-2075.38381949962,0,0,0,0,NA,NA,NA,NA,NA
2015-09-25,7460,196,1313,5145,-2574.20303038118,0,0,0,0,0,10,0,0,0
2015-09-26,7620,183,1339,5437,-2583.07092746352,0,0,0,0,NA,NA,NA,NA,NA
2015-09-27,7360,180,1306,5034,-2489.95800809897,0,0,0,0,NA,NA,NA,NA,NA
2015-09-28,7020,236,1315,5103,-2514.3447250754,0,0,0,0,0,10,0,0,0
2015-09-29,7150,245,1331,5143,-2379.10929456973,0,0,0,0,NA,NA,NA,NA,NA
2015-09-30,7570,242,1322,5506,-2039.91223117027,0,0,0,0,0,10,0,0,0
2015-10-01,7580,305,1332,6437,-2064.2989481467,0,0,0,0,NA,NA,NA,NA,NA
2015-10-02,7460,305,1309,6360,-1709,0,0,0,0,0,10,0,0,0
2015-10-03,7050,287,1271,5980,-2200,0,0,0,0,NA,NA,NA,NA,NA
2015-10-04,7260,316,1280,6190,-1454,0,0,0,0,NA,NA,NA,NA,NA
2015-10-05,7300,309,1296,6261,-1203,0,0,0,0,0,10,0,0,0
2015-10-06,7300,332,1298,4701,-1001,0,0,0,0,NA,NA,NA,NA,NA
2015-10-07,7310,327,1301,4733,-1028,0,0,0,0,0,10,0,0,0
2015-10-08,7350,327,1315,4762,-1189,0,0,0,0,NA,NA,NA,NA,NA
2015-10-09,7250,349,1294,4704,-1641,0,0,0,0,0,10,0,0,0
2015-10-10,6970,343,1268,4516,-1761,0,0,0,0,NA,NA,NA,NA,NA
2015-10-11,7170,350,2040,3958,-1840,0,0,0,0,NA,NA,NA,NA,NA
2015-10-12,7320,399,2051,4135,-2004,0,0,0,0,NA,NA,NA,NA,NA
2015-10-13,7100,377,2068,3867,-2434,0,0,0,0,0,10,0,0,0
2015-10-14,6870,352,2081,3645,-2600,0,0,0,0,0,10,0,0,0
2015-10-15,7040,382,2094,3685,-2590,0,0,0,0,NA,NA,NA,NA,NA
2015-10-16,7120,405,2078,4018,-2440,0,0,0,0,0,10,0,0,0
2015-10-17,7150,400,2062,4277,-2230,0,0,0,0,NA,NA,NA,NA,NA
2015-10-18,7330,380,1458,5048,-1601,0,0,0,0,NA,NA,NA,NA,NA
2015-10-19,7470,374,1242,5323,-1079,0,0,0,0,0,10,0,0,0
2015-10-20,7440,349,1285,5137,-1225,0,0,0,0,NA,NA,NA,NA,NA
2015-10-21,7090,330,1347,4493,-1503,0,0,0,0,0,10,0,0,0
2015-10-22,7040,447,1416,4489,-1704,0,0,0,0,NA,NA,NA,NA,NA
2015-10-23,6930,538,1439,4490,-1516,0,0,0,0,0,10,0,0,0
2015-10-24,6640,463,1420,4135,-1257,0,0,0,0,NA,NA,NA,NA,NA
2015-10-25,6380,426,1428,3827,-1242,0,0,0,0,NA,NA,NA,NA,NA
2015-10-26,6330,822,1409,4198,-1117,0,0,0,0,0,10,0,0,0
2015-10-27,6270,1110,1428,4426,-1282,0,0,0,0,NA,NA,NA,NA,NA
2015-10-28,6340,1240,1398,4910,-1521,0,0,0,0,0,10,0,0,0
2015-10-29,6600,1260,1392,5040,-1135,0,0,0,0,NA,NA,NA,NA,NA
2015-10-30,6470,1220,1379,4832,-1015,0,0,0,0,0,10,0,0,0
2015-10-31,6220,1170,1629,4288,-1568,0,0,0,0,NA,NA,NA,NA,NA
2015-11-01,6360,1170,1670,4838,-1422,0,0,0,0,NA,NA,NA,NA,NA
2015-11-02,6450,1480,1629,9889,-1161,0,0,0,0,0,10,0,0,0
2015-11-03,6770,1610,2495,9470,-1161,0,0,0,0,NA,NA,NA,NA,NA
2015-11-04,6620,1560,2624,9381,-1213,0,0,0,0,0,10,0,0,0
2015-11-05,6030,1440,3037,8155,-1986,0,0,0,0,NA,NA,NA,NA,NA
2015-11-06,5750,1320,3036,7198,-2620,0,0,0,0,1,10,0,0,0.1
2015-11-07,5630,1200,3034,2310,-2900,0,0,0,0,NA,NA,NA,NA,NA
2015-11-08,5610,1110,3066,2889,-2860,0,0,0,0,NA,NA,NA,NA,NA
2015-11-09,5970,1040,3041,4836,-2524,0,0,0,0,0,10,0,0,0
2015-11-10,6450,991,3039,5263,-1706,0,0,0,0,NA,NA,NA,NA,NA
2015-11-11,6420,901,3040,5414,-2032,0,0,0,0,NA,NA,NA,NA,NA
2015-11-12,6340,819,3035,5238,-2700,0,0,0,0,0,10,0,0,0
2015-11-13,6300,755,3020,4433,-2727,0,0,0,0,0,10,0,0,0
2015-11-14,5940,725,3020,2451,-3150,0,0,0,0,NA,NA,NA,NA,NA
2015-11-15,6000,724,3046,3376,-3000,0,0,0,0,NA,NA,NA,NA,NA
2015-11-16,6940,708,3035,4309,-321.1,0,0,0,0,0,10,0,0,0
2015-11-17,6410,692,2515,4072,-1211,0,0,0,0,NA,NA,NA,NA,NA
2015-11-18,6050,666,2498,3720,-1856,0,0,0,0,0,10,0,0,0
2015-11-19,5950,665,2583,3529,-2009,0,0,0,0,NA,NA,NA,NA,NA
2015-11-20,5830,660,2551,2453,-2397,0,0,0,0,0,10,0,0,0
2015-11-21,5810,646,2555,2410,-2020,0,0,0,0,NA,NA,NA,NA,NA
2015-11-22,5600,657,1256,3513,-1458,0,0,0,0,NA,NA,NA,NA,NA
2015-11-23,5420,641,1251,3324,-1404,0,0,0,0,0,10,0,0,0
2015-11-24,5600,634,1231,4204,-1276,0,0,0,0,NA,NA,NA,NA,NA
2015-11-25,6240,641,1214,4614,-481.87,0,0,0,0,0,10,0,0,0
2015-11-26,6380,665,1202,4757,-358.6,0,0,0,0,NA,NA,NA,NA,NA
2015-11-27,6280,665,1192,4629,-622,0,0,0,0,0,9,0,0,0
2015-11-28,6110,652,1180,4404,-715,0,0,0,0,NA,NA,NA,NA,NA
2015-11-29,6160,662,1198,3983,-649,0,0,0,0,NA,NA,NA,NA,NA
2015-11-30,6240,666,1200,4010,-454.6,0,0,0,0,0,10,0,0,0
2015-12-01,6230,663,1041,4272,-386.5,0,0,0,0,NA,NA,NA,NA,NA
2015-12-02,6420,636,641,4705,-516,0,0,0,0,0,10,0,0,0
2015-12-03,6590,639,642,5544,-1046,0,0,0,0,NA,NA,NA,NA,NA
2015-12-04,7260,640,711,6099,-208.7,0,0,0,0,0,10,0,0,0
2015-12-05,7500,639,687,6313,-331.9,0,0,0,0,0,10,0,0,0
2015-12-06,7530,642,669,6360,-751.3,0,0,0,0,0,10,0,0,0
2015-12-07,7800,645,668,6603,-597.9,0,0,0,0,0,10,0,0,0
2015-12-08,7860,644,679,5969,-506,0,0,0,0,0,10,0,0,0
2015-12-09,7720,637,666,6047,-798.7,0,0,0,0,0,10,0,0,0
2015-12-10,7680,627,694,6839,-1141,0,0,0,0,0,10,0,0,0
2015-12-11,8260,646,673,8397,-218,0,0,0,0,0,10,0,0,0
2015-12-12,9100,667,671,9356,239.7,0,0,0,0,0,10,0,0,0
2015-12-13,10000,670,661,12535,-185.1,0,0,0,0,0,10,0,0,0
2015-12-14,10500,672,715,13129,1270,0,0,0,0,0,10,0,0,0
2015-12-15,10000,682,694,11404,241,0,0,0,0,NA,NA,NA,NA,NA
2015-12-16,10200,684,808,10534,-452.07,0,0,0,0,0,10,0,0,0
2015-12-17,9420,672,1384,9141,-963.7,0,0,0,0,NA,NA,NA,NA,NA
2015-12-18,8190,668,1399,6336,-1524,0,0,0,0,0,10,0,0,0
2015-12-19,8110,669,1379,7437,-1159,0,0,0,0,NA,NA,NA,NA,NA
2015-12-20,9490,698,1372,9056,-427,0,0,0,0,NA,NA,NA,NA,NA
2015-12-21,12600,699,1371,14539,-2007,0,0,0,0,0,10,0,0,0
2015-12-22,14300,715,3439,17944,-3750,0,0,0,0,NA,NA,NA,NA,NA
2015-12-23,17700,833,4694,18226,-3220,0,0,0,0,3,10,0,0,0.3
2015-12-24,22300,1270,5727,21379,-3920,0,0,0,0,11,10,0,0,1.1
2015-12-25,22100,1350,5677,20983,-3370,0,0,0,0,NA,NA,NA,NA,NA
2015-12-26,18000,1130,5680,14134,-3800,0,0,0,0,NA,NA,NA,NA,NA
2015-12-27,14000,1060,6766,8011,-5230,0,0,0,0,NA,NA,NA,NA,NA
2015-12-28,11500,1010,6738,5922,-5980,8.66,2,0,0,1,10,0,0,0.1
2015-12-29,10300,967,6734,3563,-5188.01569540056,0,0,0,0,NA,NA,NA,NA,NA
2015-12-30,9450,923,6348,3070,-4722.45109857777,0,0,0,0,0,10,0,0,0
2015-12-31,8700,881,5792,2860,-4855.46955481285,0,0,0,0,0,10,0,0,0
2016-01-01,8200,863,4597,3611,-4079.5285601082,0,0,0,0,NA,NA,NA,NA,NA
2016-01-02,7670,843,3448,3790,-3636.13370599126,0,0,0,0,NA,NA,NA,NA,NA
2016-01-03,7230,814,2580,4240,-3180,0,0,0,0,NA,NA,NA,NA,NA
2016-01-04,7200,789,2332,5405,-2773,0,0,0,0,1,10,0,0,0.1
2016-01-05,8230,792,3827,11263,-3159,8.66,2,0,0,NA,NA,NA,NA,NA
2016-01-06,10200,869,5599,13227,-3960,0,0,0,0,0,10,0,0,0
2016-01-07,16200,1130,5590,19416,-4100,0,0,0,0,NA,NA,NA,NA,NA
2016-01-08,23400,1540,5623,27181,-3610,0,0,0,0,0,10,0,0,0
2016-01-09,25100,1630,6087,27455,-3990,0,0,0,0,NA,NA,NA,NA,NA
2016-01-10,21800,1480,5841,18049,-4080,0,0,0,0,NA,NA,NA,NA,NA
2016-01-11,18500,1400,5948,13359,-4200,0,0,0,0,0,10,1,0.1,0
2016-01-12,17100,1320,5964,11869,-4710,2.88,4,0,0,NA,NA,NA,NA,NA
2016-01-13,15900,1240,6083,10470,-5120,0,0,0,0,0,10,0,0,0
2016-01-14,15200,1140,5844,10444,-4060,2.88,4,0,0,NA,NA,NA,NA,NA
2016-01-15,17300,1050,4149,15007,-3025,0,0,0,0,0,10,0,0,0
2016-01-16,22000,985,4230,20483,-2717,3.52,4,0,0,NA,NA,NA,NA,NA
2016-01-17,25700,949,4129,27424,-3465,0,0,0,0,NA,NA,NA,NA,NA
2016-01-18,29700,994,4130,33377,-3088,0,0,0,0,NA,NA,NA,NA,NA
2016-01-19,35700,1320,4186,40792,-2816,0,0,0,0,NA,NA,NA,NA,NA
2016-01-20,40100,2530,4362,45990,-2335,0,0,0,0,0,10,0,0,0
2016-01-21,44200,3550,4533,50085,-2494,0,0,0,0,NA,NA,NA,NA,NA
2016-01-22,48600,2960,4537,51570,-2936,0,0,0,0,0,10,0,0,0
2016-01-23,50000,2560,4147,53300,-2151,0,0,0,0,NA,NA,NA,NA,NA
2016-01-24,49000,2420,3890,51241,-1203,0,0,0,0,NA,NA,NA,NA,NA
2016-01-25,48100,2700,3813,49853,-1413,0,0,0,0,0,10,0,0,0
2016-01-26,47200,2560,4025,48338,-1901,0,0,0,0,NA,NA,NA,NA,NA
2016-01-27,44800,2410,4412,44133,-2361,0,0,0,0,0,10,2,0.2,0
2016-01-28,40100,2210,4881,38454,-3053,8.59,2,0,0,NA,NA,NA,NA,NA
2016-01-29,34500,1960,4848,33137,-3510,0,0,0,0,0,10,0,0,0
2016-01-30,32500,1730,4727,34843,-3240,0,0,0,0,NA,NA,NA,NA,NA
2016-01-31,38100,1570,4610,38917,-2880,0,0,0,0,NA,NA,NA,NA,NA
2016-02-01,42000,1510,4520,42029,-1767,0,0,0,0,0,1,0,0,0
2016-02-02,41200,1490,3453,42112,-2153,9.06,2,0,0,NA,NA,NA,NA,NA
2016-02-03,37500,1450,3192,37565,-2119,0,0,0,0,0,10,0,0,0
2016-02-04,32200,1410,3208,31614,-2042,0,0,0,0,NA,NA,NA,NA,NA
2016-02-05,27900,1370,3209,26809,-2249,0,0,0,0,0,10,0,0,0
2016-02-06,24700,1300,3475,22876,-2394,3.52,4,0,0,NA,NA,NA,NA,NA
2016-02-07,22100,1240,3581,19882,-2546,0,0,0,0,NA,NA,NA,NA,NA
2016-02-08,20000,1190,3732,17501,-2387,0,0,0,0,0,10,0,0,0
2016-02-09,18700,1200,4380,15524,-2786,0,0,0,0,NA,NA,NA,NA,NA
2016-02-10,18500,1170,4684,15027,-3500,0,0,0,0,NA,NA,NA,NA,NA
2016-02-11,18300,1120,5397,14052,-3900,0,0,2.76,4,0,10,0,0,0
2016-02-12,17700,1050,5977,12781,-4310,0,0,2.54,4,0,10,0,0,0
2016-02-13,17400,989,6049,12263,-4380,0,0,0,0,NA,NA,NA,NA,NA
2016-02-14,17200,954,6031,12014,-4700,0,0,0,0,NA,NA,NA,NA,NA
2016-02-15,16700,932,5975,11537,-5320,0,0,0,0,NA,NA,NA,NA,NA
2016-02-16,15700,892,5995,10474,-6130,0,0,0,0,0,10,0,0,0
2016-02-17,15000,873,5906,12411,-6670,0,0,0,0,NA,NA,NA,NA,NA
2016-02-18,15800,890,5899,13917,-4430,0,0,0,0,0,10,1,0.1,0
2016-02-19,16300,904,5905,14354,-4140,0,0,0,0,0,10,0,0,0
2016-02-20,16800,878,5904,14612,-4330,0,0,0,0,NA,NA,NA,NA,NA
2016-02-21,17600,877,5885,15313,-4560,0,0,0,0,NA,NA,NA,NA,NA
2016-02-22,18200,866,5890,13306,-4730,2.88,4,0,0,0,10,0,0,0
2016-02-23,19700,841,5934,14471,-4920,0,0,0,0,NA,NA,NA,NA,NA
2016-02-24,20500,840,5893,15287,-4980,0,0,0,0,0,10,0,0,0
2016-02-25,19500,880,5921,14283,-4960,0,0,2.54,4,NA,NA,NA,NA,NA
2016-02-26,18100,866,5905,12879,-5070,0,0,0,0,0,10,0,0,0
2016-02-27,17000,846,5897,11760,-4930,0,0,0,0,NA,NA,NA,NA,NA
2016-02-28,16100,801,5885,10816,-5000,0,0,2.54,4,NA,NA,NA,NA,NA
2016-02-29,15400,789,5913,10017,-5540,0,0,0,0,0,10,1,0.1,0
2016-03-01,14500,764,5889,9092,-6090,0,0,0,0,NA,NA,NA,NA,NA
2016-03-02,13800,763,5715,8488,-5810,0,0,0,0,0,10,1,0.1,0
2016-03-03,13600,772,5689,8331,-5330,0,0,0,0,NA,NA,NA,NA,NA
2016-03-04,14500,776,5689,10619,-5290,0,0,0,0,0,10,0,0,0
2016-03-05,17200,846,5719,18640,-5400,0,0,0,0,NA,NA,NA,NA,NA
2016-03-06,24100,974,5808,33154,-4860,0,0,0,0,NA,NA,NA,NA,NA
2016-03-07,38400,1090,5832,51560,-4050,0,0,0,0,0,7,6,0.857142857142857,0
2016-03-08,52900,1650,5881,63475,-3770,0,0,0,0,NA,NA,NA,NA,NA
2016-03-09,61300,2310,6291,70363,-4460,0,0,0,0,2,10,6,0.6,0.2
2016-03-10,63800,2230,6621,68295,-5000,0,0,0,0,NA,NA,NA,NA,NA
2016-03-11,64900,2180,6557,69509,-5310,0,0,0,0,0,3,2,0.666666666666667,0
2016-03-12,70100,2210,6502,74739,-4310,0,0,0,0,NA,NA,NA,NA,NA
2016-03-13,77000,2600,6163,93914,-4440,0,0,0,0,NA,NA,NA,NA,NA
2016-03-14,80900,3330,6872,148085,-4470,0,0,0,0,0,9,0,0,0
2016-03-15,82000,5230,7201,164899,-4340,0,0,0,0,NA,NA,NA,NA,NA
2016-03-16,80000,5000,8225,137885,-5030,0,0,2.54,4,0,10,2,0.2,0
2016-03-17,77000,3880,7925,110218,-5740,0,0,5.08,8,NA,NA,NA,NA,NA
2016-03-18,75400,3470,7510,90615,-5350,0,0,10.16,16,0,10,2,0.2,0
2016-03-19,72800,3120,7185,77627,-4590,0,0,0,0,NA,NA,NA,NA,NA
2016-03-20,68900,2710,7007,69175,-4740,0,0,0,0,NA,NA,NA,NA,NA
2016-03-21,66200,2280,6734,65448,-4950,2.88,4,2.54,4,0,10,5,0.5,0
2016-03-22,64700,1910,6487,63916,-4100,2.88,4,8.61,2,NA,NA,NA,NA,NA
2016-03-23,64200,1680,5612,63485,-3550,0,0,51.39,12,NA,NA,NA,NA,NA
2016-03-24,63100,1520,4476,62972,-3350,0,0,0,0,NA,NA,NA,NA,NA
2016-03-25,60200,1410,4389,59699,-3340,0,0,0,0,0,10,3,0.3,0
2016-03-26,57600,1340,4287,56763,-3710,0,0,0,0,NA,NA,NA,NA,NA
2016-03-27,55000,1290,3716,54402,-3310,0,0,0,0,NA,NA,NA,NA,NA
2016-03-28,50800,1210,3853,49756,-3110,0,0,17.22,4,0,7,23,3.28571428571429,0
2016-03-29,45900,1140,3728,44704,-3600,0,0,0,0,NA,NA,NA,NA,NA
2016-03-30,40700,1070,3700,39260,-3800,0,0,0,0,0,10,25,2.5,0
2016-03-31,36000,1020,3701,34197,-3220,0,0,0,0,NA,NA,NA,NA,NA
2016-04-01,32100,970,1742,32003,-1912,0,0,0,0,0,10,47,4.7,0
2016-04-02,28900,908,1708,28623,-1606,0,0,0,0,NA,NA,NA,NA,NA
2016-04-03,26300,897,1743,25828,-1976,0,0,0,0,NA,NA,NA,NA,NA
2016-04-04,24600,899,1786,23926,-1564,0,0,0,0,0,10,29,2.9,0
2016-04-05,23500,943,1801,22806,-1499,0,0,0,0,NA,NA,NA,NA,NA
2016-04-06,22800,857,1810,21991,-2095,0,0,0,0,0,10,8,0.8,0
2016-04-07,21800,769,1834,21160,-2870,0,0,0,0,NA,NA,NA,NA,NA
2016-04-08,21100,731,1835,21135,-1861,0,0,0,0,0,10,9,0.9,0
2016-04-09,20900,812,1799,27766,-1348,0,0,0,0,NA,NA,NA,NA,NA
2016-04-10,21100,1120,1789,29575,-1029.8,0,0,0,0,NA,NA,NA,NA,NA
2016-04-11,21100,1310,1805,29575,-839.9,0,0,3.27,4,0,10,8,0.8,0
2016-04-12,20900,1320,1781,29413,-1052,0,0,0,0,NA,NA,NA,NA,NA
2016-04-13,20600,1210,1782,27842,-1537,0,0,0,0,0,10,55,5.5,0
2016-04-14,20100,1180,1792,20773,-1184,0,0,3.88,4,NA,NA,NA,NA,NA
2016-04-15,20100,1100,1813,19466,-571,0,0,0,0,0,10,54,5.4,0
2016-04-16,19900,1030,1808,19095,-1240,0,0,0,0,NA,NA,NA,NA,NA
2016-04-17,19600,1540,1797,19208,-1726,0,0,3.27,4,NA,NA,NA,NA,NA
2016-04-18,18900,2790,1808,19715,-1758,0,0,3.27,4,0,11,18,1.63636363636364,0
2016-04-19,18100,2650,1816,18321,-1986,0,0,0,0,NA,NA,NA,NA,NA
2016-04-20,17100,1980,1825,16600,-2161,0,0,0,0,0,10,9,0.9,0
2016-04-21,16100,2320,1819,15933,-2133,0,0,0,0,NA,NA,NA,NA,NA
2016-04-22,15400,2880,1861,17617,-1822,0,0,0,0,0,10,5,0.5,0
2016-04-23,15400,2810,1828,17913,-1390,0,0,0,0,NA,NA,NA,NA,NA
2016-04-24,15000,3220,2912,16642,-2401,0,0,0,0,NA,NA,NA,NA,NA
2016-04-25,15200,3030,2914,17091,-1994,0,0,6.54,8,0,4,0,0,0
2016-04-26,14800,2380,2907,16095,-2650,0,0,0,0,NA,NA,NA,NA,NA
2016-04-27,14000,2680,2904,13682,-3060,0,0,43.92,10,0,10,0,0,0
2016-04-28,13300,3030,2901,13233,-2640,0,0,17.11,4,NA,NA,NA,NA,NA
2016-04-29,12500,2940,2913,12295,-2380,0,0,12.54,6,0,10,5,0.5,0
2016-04-30,11900,2670,2947,10895,-1970,0,0,0,0,NA,NA,NA,NA,NA
2016-05-01,11100,2910,2918,10300,-2585,0,0,0,0,NA,NA,NA,NA,NA
2016-05-02,10500,2590,2948,9359,-2890,0,0,30.11,7,0,10,1,0.1,0
2016-05-03,9980,2280,2955,8481,-2767,0,0,4.33,1,NA,NA,NA,NA,NA
2016-05-04,9820,2810,2915,8844,-3250,0,0,0,0,0,10,0,0,0
2016-05-05,10300,2950,2963,9401,-2635,0,0,0,0,NA,NA,NA,NA,NA
2016-05-06,11000,2830,2918,11869,-2324,0,0,0,0,0,10,1,0.1,0
2016-05-07,12000,2730,2916,12962,-2395,0,0,0,0,NA,NA,NA,NA,NA
2016-05-08,13300,2680,2918,14185,-2336,0,0,0,0,NA,NA,NA,NA,NA
2016-05-09,14600,2370,2843,15179,-2640,0,0,0,0,0,10,0,0,0
2016-05-10,15400,2300,2424,16325,-2348,0,0,0,0,NA,NA,NA,NA,NA
2016-05-11,15700,2850,2630,15071,-2488,0,0,0,0,0,10,0,0,0
2016-05-12,15300,2960,2865,14264,-2670,0,0,11.03,12,NA,NA,NA,NA,NA
2016-05-13,14300,2640,2947,12915,-2466,0,0,11.03,12,0,10,0,0,0
2016-05-14,13700,2480,2929,12191,-2051,0,0,33.17,8,NA,NA,NA,NA,NA
2016-05-15,13200,2390,2756,11704,-2534,0,0,0,0,NA,NA,NA,NA,NA
2016-05-16,13000,2130,2949,10962,-2590,0,0,0,0,0,10,0,0,0
2016-05-17,13000,1850,1955,11632,-1992,0,0,0,0,NA,NA,NA,NA,NA
2016-05-18,12600,1660,1210,11831,-1673,0,0,0,0,0,10,0,0,0
2016-05-19,12400,1450,1091,11519,-2051,0,0,3.88,4,NA,NA,NA,NA,NA
2016-05-20,13000,1310,1038,11966,-2265,0,0,0,0,0,10,0,0,0
2016-05-21,14200,1280,1030,13940,-1469,0,0,0,0,NA,NA,NA,NA,NA
2016-05-22,15000,1320,2398,13320,-2395,0,0,0,0,NA,NA,NA,NA,NA
2016-05-23,15600,1280,2820,13454,-3250,0,0,0,0,0,10,0,0,0
2016-05-24,16200,1210,2750,14046,-3100,0,0,0,0,NA,NA,NA,NA,NA
2016-05-25,16500,1110,1897,15027,-2260,0,0,0,0,0,10,0,0,0
2016-05-26,15900,1070,1905,13498,-2178,0,0,0,0,NA,NA,NA,NA,NA
2016-05-27,14500,1020,1890,12041,-2257,0,0,0,0,0,10,0,0,0
2016-05-28,13500,1050,1920,10972,-1984,0,0,0,0,NA,NA,NA,NA,NA
2016-05-29,12900,1060,1919,10250,-2186,0,0,0,0,NA,NA,NA,NA,NA
2016-05-30,12500,1090,1922,9823,-1989,0,0,0,0,NA,NA,NA,NA,NA
2016-05-31,12200,1020,1936,9447,-2374,0,0,0,0,0,10,0,0,0
2016-06-01,11600,932,3846,6857,-3520,0,0,0,0,0,10,0,0,0
2016-06-02,11200,868,3046,7173,-2890,0,0,0,0,NA,NA,NA,NA,NA
2016-06-03,11100,822,3039,6975,-2828,0,0,0,0,0,10,0,0,0
2016-06-04,11600,810,2437,7967,-3350,0,0,0,0,NA,NA,NA,NA,NA
2016-06-05,12500,797,3740,7489,-4050,0,0,0,0,NA,NA,NA,NA,NA
2016-06-06,12900,800,4535,7012,-4890,0,0,0,0,0,10,0,0,0
2016-06-07,13300,700,4843,6944,-5120,0,0,0,0,NA,NA,NA,NA,NA
2016-06-08,13400,640,5025,6731,-5030,0,0,0,0,0,10,0,0,0
2016-06-09,13500,620,4899,6863,-4890,0,0,0,0,NA,NA,NA,NA,NA
2016-06-10,13700,632,5203,6664,-5190,0,0,0,0,0,10,0,0,0
2016-06-11,13400,650,5190,6396,-5490,0,0,0,0,NA,NA,NA,NA,NA
2016-06-12,12700,726,5017,5892,-6050,0,0,0,0,NA,NA,NA,NA,NA
2016-06-13,12600,729,4601,6206,-4340,0,0,0,0,0,10,0,0,0
2016-06-14,12800,638,3428,7488,-4050,0,0,0,0,NA,NA,NA,NA,NA
2016-06-15,12900,614,3533,7412,-4520,0,0,0,0,0,10,0,0,0
2016-06-16,13300,566,3736,7493,-4360,0,0,0,0,NA,NA,NA,NA,NA
2016-06-17,13300,578,4598,6554,-4830,0,0,0,0,0,10,0,0,0
2016-06-18,13600,563,4310,7078,-4920,0,0,0,0,NA,NA,NA,NA,NA
2016-06-19,13900,579,4578,7049,-5220,0,0,0,0,NA,NA,NA,NA,NA
